"","SPECIES","SURVEY","CRUISE","VESSEL_NAME","YEAR","LATITUDE","LONGITUDE","DEPTH_M","BOTTOM_TEMPERATURE_C","WEIGHT_KG","COUNT","AREA_SWEPT_KM2","CPUE_KGKM2","CPUE_NOKM2","ColdPool_Extent"
"1","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.66179,-178.1456,159,2.5,0,0,0.044428968,0,0,-0.0048340472280944
"2","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.65791,-177.49997,147,0.8,0,0,0.049899444,0,0,-0.0048340472280944
"3","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.31444,-177.37006,147,1.5,0,0,0.045954756,0,0,-0.0048340472280944
"4","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.98789,-177.20079,137,1.1,0,0,0.045006839,0,0,-0.0048340472280944
"5","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.01157,-177.88314,141,1.8,0,0,0.044427384,0,0,-0.0048340472280944
"6","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.64716,-177.13518,176,3.6,0,0,0.046980048,0,0,-0.0048340472280944
"7","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.3272,-177.04253,149,2.4,0,0,0.045427137,0,0,-0.0048340472280944
"8","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.31112,-168.24463,155,4,0,0,0.02243226,0,0,-0.0048340472280944
"9","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.33876,-169.33602,138,4.1,0,0,0.022908028,0,0,-0.0048340472280944
"10","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.00312,-172.68269,122,3.1,0,0,0.043428401,0,0,-0.0048340472280944
"11","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.99092,-173.26114,141,3.6,0,0,0.043007517,0,0,-0.0048340472280944
"12","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.99856,-172.05297,118,3.3,0,0,0.045375078,0,0,-0.0048340472280944
"13","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.6666,-171.9927,126,3.6,0,0,0.045263988,0,0,-0.0048340472280944
"14","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.67903,-172.58205,135,3.7,0,0,0.045295552,0,0,-0.0048340472280944
"15","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.66523,-172.19756,108,2.5,0,0,0.04942608,0,0,-0.0048340472280944
"16","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.66037,-172.81148,119,2.7,0,0,0.044317794,0,0,-0.0048340472280944
"17","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.65756,-173.42668,148,3.8,0,0,0.03293322,0,0,-0.0048340472280944
"18","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.33198,-172.10465,109,2.8,0,0,0.04649202,0,0,-0.0048340472280944
"19","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.33825,-172.81487,117,3,0,0,0.04660782,0,0,-0.0048340472280944
"20","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.31454,-173.35268,122,3.2,0,0,0.044315772,0,0,-0.0048340472280944
"21","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.99047,-173.43549,118,2.8,0,0,0.045987525,0,0,-0.0048340472280944
"22","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.00183,-172.81007,109,2.4,0,0,0.0289044,0,0,-0.0048340472280944
"23","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.3421,-172.9489,110,2.3,0,0,0.043017275,0,0,-0.0048340472280944
"24","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.33283,-173.60936,116,2.7,0,0,0.043578612,0,0,-0.0048340472280944
"25","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.01624,-172.25642,105,2.1,0,0,0.0448932,0,0,-0.0048340472280944
"26","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.33008,-172.30684,103,1.9,0,0,0.044649648,0,0,-0.0048340472280944
"27","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.68071,-172.37988,102,1.7,0,0,0.045722096,0,0,-0.0048340472280944
"28","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.6711,-173.03151,113,2,0,0,0.044771754,0,0,-0.0048340472280944
"29","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.69289,-173.63735,126,2.4,0,0,0.045710808,0,0,-0.0048340472280944
"30","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.01122,-173.73614,118,1.8,0,0,0.047018847,0,0,-0.0048340472280944
"31","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.00257,-174.39601,127,2.2,0,0,0.044106918,0,0,-0.0048340472280944
"32","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.0115,-175.0465,130,2.7,0,0,0.044365088,0,0,-0.0048340472280944
"33","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.34459,-174.32633,176,3.6,0,0,0.043470064,0,0,-0.0048340472280944
"34","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.67967,-174.27299,157,3.1,0,0,0.04573581,0,0,-0.0048340472280944
"35","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.68516,-174.96253,192,3.5,0,0,0.0424953,0,0,-0.0048340472280944
"36","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.65185,-175.57967,136,2.7,0,0,0.041533618,0,0,-0.0048340472280944
"37","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.6672,-176.24092,140,2.4,0,0,0.04261692,0,0,-0.0048340472280944
"38","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.6781,-176.85094,135,2.8,0,0,0.044776348,0,0,-0.0048340472280944
"39","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.00356,-176.96413,136,2.6,0,0,0.043517604,0,0,-0.0048340472280944
"40","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.99806,-177.64293,135,3.1,0,0,0.04440975,0,0,-0.0048340472280944
"41","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.01617,-175.73917,134,1.6,0,0,0.042966216,0,0,-0.0048340472280944
"42","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.34086,-175.73359,137,1.4,0.202,1,0.028191108,7.16537994888317,35.4721779647682,-0.0048340472280944
"43","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.33758,-175.0684,133,2.4,0,0,0.02878956,0,0,-0.0048340472280944
"44","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.33669,-174.42704,121,1.9,0,0,0.04406647,0,0,-0.0048340472280944
"45","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.66928,-173.28441,96,1.2,0,0,0.04661118,0,0,-0.0048340472280944
"46","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.68179,-173.92541,106,1.5,0.21,1,0.047357772,4.43433022989341,21.1158582375877,-0.0048340472280944
"47","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.33538,-173.77934,110,1.6,0,0,0.0458177,0,0,-0.0048340472280944
"48","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.31921,-173.12098,100,1.3,0,0,0.042871167,0,0,-0.0048340472280944
"49","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.9908,-173.05894,107,1.5,0,0,0.042206544,0,0,-0.0048340472280944
"50","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.00443,-172.40673,99,1.1,0,0,0.043046266,0,0,-0.0048340472280944
"51","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.01926,-176.3096,135,1.9,0,0,0.04504674,0,0,-0.0048340472280944
"52","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.36137,-176.39128,136,1.2,0,0,0.046315446,0,0,-0.0048340472280944
"53","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.69155,-176.54489,137,1.3,0,0,0.045644014,0,0,-0.0048340472280944
"54","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.01773,-176.71713,142,1,0,0,0.04391901,0,0,-0.0048340472280944
"55","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.34486,-172.4827,88,0.8,0,0,0.04206666,0,0,-0.0048340472280944
"56","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.66395,-172.56746,84,0.6,0,0,0.041788539,0,0,-0.0048340472280944
"57","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.97502,-175.92346,129,1.9,0,0,0.032795763,0,0,-0.0048340472280944
"58","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.66869,-175.83972,136,1.6,0,0,0.04374384,0,0,-0.0048340472280944
"59","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.6752,-175.10971,126,2.1,0,0,0.048702368,0,0,-0.0048340472280944
"60","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.01988,-175.26898,117,1.7,0,0,0.044604,0,0,-0.0048340472280944
"61","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.33433,-175.43046,111,1.5,0,0,0.048001672,0,0,-0.0048340472280944
"62","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.32907,-176.0772,122,1.6,0,0,0.047348496,0,0,-0.0048340472280944
"63","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.33684,-176.73828,137,0.9,0,0,0.0435981,0,0,-0.0048340472280944
"64","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.6829,-176.81906,130,1,0,0,0.048628503,0,0,-0.0048340472280944
"65","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.67734,-174.44648,115,1.6,0,0,0.04639768,0,0,-0.0048340472280944
"66","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.0142,-174.57172,107,1.5,0,0,0.04788022,0,0,-0.0048340472280944
"67","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.00389,-173.95257,97,1.3,0,0,0.046292096,0,0,-0.0048340472280944
"68","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.34156,-174.07859,91,1.3,0,0,0.048848957,0,0,-0.0048340472280944
"69","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.3457,-174.74264,105,1.4,0,0,0.043629388,0,0,-0.0048340472280944
"70","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.66888,-174.84858,98,1.4,0,0,0.04647786,0,0,-0.0048340472280944
"71","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.65718,-175.53056,109,1.4,0,0,0.050499365,0,0,-0.0048340472280944
"72","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.67654,-176.20567,118,1.3,0,0,0.048190658,0,0,-0.0048340472280944
"73","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.00631,-176.31515,112,1.2,0,0,0.047036999,0,0,-0.0048340472280944
"74","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.0053,-176.99327,122,0.9,0,0,0.04842398,0,0,-0.0048340472280944
"75","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.00458,-177.61653,135,0.9,0,0,0.048543244,0,0,-0.0048340472280944
"76","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.34328,-176.94134,115,1.3,0,0,0.0473688,0,0,-0.0048340472280944
"77","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.34054,-176.29993,107,1,0,0,0.046848456,0,0,-0.0048340472280944
"78","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.67636,-176.45947,105,0.9,0,0,0.047959953,0,0,-0.0048340472280944
"79","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.0115,-175.53642,103,1.3,0,0,0.044830566,0,0,-0.0048340472280944
"80","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.01939,-174.92311,93,1.3,0,0,0.047709528,0,0,-0.0048340472280944
"81","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.34119,-175.05824,88,1.2,0,0,0.052276125,0,0,-0.0048340472280944
"82","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.34364,-175.72853,98,1.2,0.376,1,0.048764904,7.71046324627236,20.5065511868946,-0.0048340472280944
"83","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.6858,-175.79201,96,1.1,0,0,0.055851032,0,0,-0.0048340472280944
"84","YFS","EBS",202401,"ALASKA KNIGHT",2024,62.0008,-175.82259,92,1.1,0.706,2,0.056026053,12.6012803364892,35.6976780070515,-0.0048340472280944
"85","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.98559,-175.16813,81,0.9,1.29,4,0.0466412,27.6579504815485,85.7610867644915,-0.0048340472280944
"86","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.65046,-175.075,85,1,0.35,2,0.045588636,7.67735187339231,43.8705821336703,-0.0048340472280944
"87","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.67786,-174.43221,77,0.5,12.79,29,0.041948802,304.895477110407,691.318908225317,-0.0048340472280944
"88","YFS","EBS",202401,"ALASKA KNIGHT",2024,62.0073,-174.46265,73,-0.2,0.712,3,0.049081074,14.5066100224294,61.123356836079,-0.0048340472280944
"89","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.9829,-173.71506,63,-1.6,0.142,1,0.044842928,3.16660856757614,22.3000603350432,-0.0048340472280944
"90","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.65189,-173.66278,70,-0.1,6.53,23,0.047976385,136.108629276674,479.402522720293,-0.0048340472280944
"91","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,61.32013,-174.33202,78,0.8,1.18,2,0.046878702,25.1713454011589,42.6632972900999,-0.0048340472280944
"92","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.98409,-174.1906,83,0.7,0.66,2,0.0474249,13.916739940411,42.1719392133668,-0.0048340472280944
"93","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.65985,-174.12019,86,1.1,0,0,0.04495605,0,0,-0.0048340472280944
"94","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.65377,-173.47447,65,0.4,1.89,5,0.047991064,39.3823316774139,104.186062638661,-0.0048340472280944
"95","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.67926,-172.77686,45,2.5,65.371,175,0.041972884,1557.457905442,4169.35848392024,-0.0048340472280944
"96","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.6589,-172.06522,62,-1.3,6.022,9,0.046117848,130.578512683419,195.152210918428,-0.0048340472280944
"97","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.31791,-173.58973,74,-0.1,2.27,4,0.047875512,47.4146365264981,83.5500203110099,-0.0048340472280944
"98","YFS","EBS",202401,"ALASKA KNIGHT",2024,61.00518,-173.48201,75,0.6,1.05,3,0.046432848,22.6133016867714,64.6094333907754,-0.0048340472280944
"99","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.99942,-172.78915,66,-0.1,3.36,7,0.0507144,66.2533718233874,138.02785796539,-0.0048340472280944
"100","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.99725,-172.13763,64,-1.2,5.86,12,0.050717502,115.541968135576,236.604712905616,-0.0048340472280944
"101","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.96483,-171.92727,67,-0.7,0.79,3,0.047234,16.7252402930093,63.5135707329466,-0.0048340472280944
"102","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.98137,-171.44298,60,-1.1,30.12,52,0.050934325,591.349743026927,1020.92253112219,-0.0048340472280944
"103","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.66483,-171.41831,63,-1.2,15.17,28,0.050747774,298.929367818183,551.74833875472,-0.0048340472280944
"104","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.31647,-172.0646,59,-0.4,6.843,18,0.040214337,170.16319329099,447.601560607601,-0.0048340472280944
"105","YFS","EBS",202401,"ALASKA KNIGHT",2024,60.31739,-171.36495,66,-1,0.822,2,0.020351676,40.3897939412951,98.2720047233456,-0.0048340472280944
"106","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.99555,-172.61779,67,-0.1,1.98,8,0.046258496,42.8029480249423,172.941204141181,-0.0048340472280944
"107","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.98393,-171.25693,69,-1,3.52,6,0.044933952,78.3372003424048,133.529318765463,-0.0048340472280944
"108","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.01069,-173.30293,75,0.4,0.26,1,0.03355695,7.74802239178471,29.8000861222489,-0.0048340472280944
"109","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,60.30022,-173.37317,63,0.6,0.12,1,0.019212146,6.24604872355228,52.0504060296023,-0.0048340472280944
"110","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.66788,-171.23755,72,-0.8,1.3,3,0.0496941,26.1600471685774,60.3693396197939,-0.0048340472280944
"111","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.32139,-170.99596,83,0.6,0.21,1,0.030672852,6.84644518872911,32.6021199463291,-0.0048340472280944
"112","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.99397,-170.95716,87,1.3,0.752,1,0.044477706,16.9073467952686,22.4831739298785,-0.0048340472280944
"113","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.9789,-171.10898,77,-0.2,0,0,0.044523886,0,0,-0.0048340472280944
"114","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.65007,-171.0723,83,0.4,0.56,2,0.045569469,12.2889296778946,43.8890345639094,-0.0048340472280944
"115","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.65527,-171.8782,78,-0.2,0.23,1,0.045167028,5.09221018482775,22.1400442818598,-0.0048340472280944
"116","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.31531,-171.17757,75,-0.5,0.67,1,0.04638369,14.4447326204534,21.5593024185872,-0.0048340472280944
"117","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.31409,-171.83326,81,-0.1,0.39,1,0.048760253,7.99831781020496,20.5085072056537,-0.0048340472280944
"118","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.98263,-171.78284,88,0.5,0,0,0.046499405,0,0,-0.0048340472280944
"119","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.64435,-171.71718,93,0.9,0,0,0.04808826,0,0,-0.0048340472280944
"120","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.31806,-171.64934,96,1.3,0.77,2,0.048674277,15.8194440155732,41.0894649755147,-0.0048340472280944
"121","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.97417,-171.59309,98,1.6,0.991,2,0.048233454,20.545905752468,41.4649964731947,-0.0048340472280944
"122","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.63986,-171.53519,100,2,0,0,0.03838192,0,0,-0.0048340472280944
"123","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.31832,-171.46717,102,2.7,0,0,0.0457548,0,0,-0.0048340472280944
"124","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.98192,-171.38861,110,2.8,0,0,0.049495355,0,0,-0.0048340472280944
"125","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.66091,-170.87925,85,2.2,2.533,7,0.043410328,58.3501695725496,161.251949075344,-0.0048340472280944
"126","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.33965,-170.85011,83,3.1,0,0,0.044494474,0,0,-0.0048340472280944
"127","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.99592,-170.76893,94,3.3,0,0,0.04620693,0,0,-0.0048340472280944
"128","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.66064,-171.26066,119,3.6,0,0,0.043934316,0,0,-0.0048340472280944
"129","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.66825,-170.69931,113,3.5,0,0,0.04504981,0,0,-0.0048340472280944
"130","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.33396,-170.64486,120,3.8,0,0,0.0456757,0,0,-0.0048340472280944
"131","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.00391,-170.14001,68,3.8,87.529,174,0.043219379,2025.22576735774,4025.97177530015,-0.0048340472280944
"132","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.65863,-170.10433,97,3.8,0,0,0.046780888,0,0,-0.0048340472280944
"133","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.33629,-170.06521,110,3.9,0,0,0.047224218,0,0,-0.0048340472280944
"134","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.00005,-165.76722,130,4.3,0,0,0.032583775,0,0,-0.0048340472280944
"135","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.02592,-166.34401,142,3.9,0,0,0.054457392,0,0,-0.0048340472280944
"136","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.35305,-166.34808,132,4,0,0,0.051487212,0,0,-0.0048340472280944
"137","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.3396,-166.97296,140,3.9,0,0,0.05027022,0,0,-0.0048340472280944
"138","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.0176,-166.96449,155,3.8,0,0,0.05282194,0,0,-0.0048340472280944
"139","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.35868,-167.54704,146,3.9,0,0,0.045157281,0,0,-0.0048340472280944
"140","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.67293,-167.58441,135,3.9,0,0,0.047969215,0,0,-0.0048340472280944
"141","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,55.67465,-168.19718,137,4,0,0,0.046737316,0,0,-0.0048340472280944
"142","YFS","EBS",202401,"ALASKA KNIGHT",2024,55.98882,-168.14606,146,3.9,0,0,0.043134294,0,0,-0.0048340472280944
"143","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.00721,-167.61662,132,4,0,0,0.041826834,0,0,-0.0048340472280944
"144","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.34853,-167.62874,127,4.1,0,0,0.044884959,0,0,-0.0048340472280944
"145","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.67686,-167.65512,102,3.6,0,0,0.046591356,0,0,-0.0048340472280944
"146","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.3367,-168.90104,129,3.9,0,0,0.043079704,0,0,-0.0048340472280944
"147","YFS","EBS",202401,"ALASKA KNIGHT",2024,56.67511,-168.28431,106,3.7,0,0,0.044208128,0,0,-0.0048340472280944
"148","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.00828,-168.34829,80,3.3,3.36,4,0.045555325,73.7564708406756,87.8053224293757,-0.0048340472280944
"149","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.01407,-168.94812,80,3.2,10.398,11,0.04402186,236.200832949812,249.87585713098,-0.0048340472280944
"150","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.35459,-168.97757,72,3.3,9.78,15,0.026653938,366.925142543665,562.768623533228,-0.0048340472280944
"151","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.67368,-168.93893,99,3.3,0,0,0.04676504,0,0,-0.0048340472280944
"152","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,56.6617,-169.52602,79,4,49.085,55,0.044754055,1096.7721248946,1228.93891961298,-0.0048340472280944
"153","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.0093,-169.55404,62,2.2,1.169,6,0.047567616,24.575543159447,126.136235206742,-0.0048340472280944
"154","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.33799,-168.35243,73,2.9,10.831,20,0.046529388,232.777615729655,429.835870611494,-0.0048340472280944
"155","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.6719,-168.4215,70,3,25.187,67,0.04303803,585.226600752869,1556.76270498441,-0.0048340472280944
"156","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.6748,-169.03777,69,2.1,747.886,1971,0.0449329,16644.5076992582,43865.4081975568,-0.0048340472280944
"157","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.33765,-169.64788,63,1.6,14.562,32,0.046511895,313.081202131197,687.996049182688,-0.0048340472280944
"158","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.32477,-170.24498,55,3.7,0.953,4,0.04376175,21.7770084605849,91.4040229195587,-0.0048340472280944
"159","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.67795,-170.24994,73,1.2,6.24,8,0.046325136,134.70009024906,172.692423396231,-0.0048340472280944
"160","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.67636,-169.64999,71,1.7,2.13,6,0.044388852,47.9850211039474,135.169073532246,-0.0048340472280944
"161","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.01279,-169.69332,70,1.7,3.576,12,0.04335198,82.4875818820732,276.803966047226,-0.0048340472280944
"162","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,57.99988,-170.35106,74,0.6,4.137,12,0.046002952,89.9290115121308,260.852825270865,-0.0048340472280944
"163","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.34368,-170.38028,74,0.6,0,0,0.048008138,0,0,-0.0048340472280944
"164","YFS","EBS",202401,"ALASKA KNIGHT",2024,57.99929,-168.44775,70,3.2,247.35,581,0.044227485,5592.67613792645,13136.62759707,-0.0048340472280944
"165","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.01201,-169.07973,70,2.7,757.212,2073,0.0397068,19070.0837136208,52207.6823113421,-0.0048340472280944
"166","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.3377,-169.11635,67,2.6,113.632,184,0.041426385,2742.98614276867,4441.6137203379,-0.0048340472280944
"167","YFS","EBS",202401,"ALASKA KNIGHT",2024,58.3293,-169.73586,70,2,64.346,167,0.042865675,1501.10782111795,3895.8910596882,-0.0048340472280944
"168","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.6687,-170.42705,74,0.4,0.675,2,0.044537337,15.1558230794086,44.906142457507,-0.0048340472280944
"169","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.66853,-169.80041,67,1.6,150.97,421,0.045687936,3304.37339082247,9214.68634520938,-0.0048340472280944
"170","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,58.6676,-169.14255,62,1.9,49.876,147,0.04110996,1213.23397055118,3575.775797398,-0.0048340472280944
"171","YFS","EBS",202401,"NORTHWEST EXPLORER",2024,59.02477,-169.17792,54,2.6,359.085,1273,0.0434995,8254.92247037322,29264.7041920022,-0.0048340472280944
"172","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.00048,-169.85011,64,1.8,202.946,335,0.04616811,4395.80480985685,7256.09083845971,-0.0048340472280944
"173","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.0066,-170.50034,71,0,4.88,14,0.043766052,111.501946760014,319.882634147581,-0.0048340472280944
"174","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.34148,-170.53159,68,-0.3,11,28,0.042492516,258.869114740111,658.93956479301,-0.0048340472280944
"175","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.67824,-170.57807,67,-0.6,4.08,9,0.045090822,90.484045733298,199.597159705804,-0.0048340472280944
"176","YFS","EBS",202401,"ALASKA KNIGHT",2024,59.68969,-169.9207,57,0.3,44.3,91,0.04677021,947.184115700999,1945.68294647383,-0.0048340472280944
